index,url,header,num,num,adress,num
331, "https://mail.google.com/", "Spam - rajanofficial", 1, 0, 13304160499141507, 0
332, "https://mail.google.com/", "Search results - raj", 2, 0, 13304160519264609, 0
333, "https://mail.google.com/", "It"s ready: Download", 2, 0, 13304160526536503, 0
334, "https://www.google.com/", "Download the Microso", 1, 0, 13304160537517860, 0
335, "https://click.email.office.com/", "Download the Microso", 1, 0, 13304160537517860, 0
336, "https://go.microsoft.com/", "Download the Microso", 1, 0, 13304160537517860, 0
337, "https://www.microsoft.com/", "Download the Microso", 1, 0, 13304160537517860, 0
338, "https://www.microsoft.com/", "Download the Microso", 1, 0, 13304160537517860, 0
339, "https://www.google.com/", "microsoft free versi", 2, 0, 13304160568502489, 0
340, "https://www.microsoft.com/", "Software Download", 2, 0, 13304160612654211, 0
341, "https://www.microsoft.com/", "Download Windows 10", 1, 0, 13304160589844674, 0
342, "https://www.google.com/", "excel for free windo", 2, 0, 13304160636913510, 0
343, "https://www.google.com/", "download microsoft e", 2, 0, 13304160673096087, 0
344, "https://en.softonic.com/", "Download Microsoft E", 1, 0, 13304160679337702, 0
345, "https://en.softonic.com/", "Download Microsoft E", 1, 0, 13304160679337702, 0
346, "https://microsoft-excel.en.softonic.com/", "Download Microsoft E", 1, 0, 13304160685639629, 0
347, "https://microsoft-excel.en.softonic.com/", "Download Microsoft E", 1, 0, 13304160685639629, 0
348, "https://en.softonic.com/", "Download Microsoft E", 1, 0, 13304160773310560, 0
349, "https://en.softonic.com/", "Download Microsoft E", 1, 0, 13304160773310560, 0
350, "https://en.softonic.com/", "Compare All Microsof", 1, 0, 13304160779305086, 0
351, "https://en.softonic.com/", "Compare All Microsof", 1, 0, 13304160779305086, 0
352, "https://click.linksynergy.com/", "Compare All Microsof", 1, 0, 13304160779305086, 0
353, "https://microsoft.msafflnk.net/", "Compare All Microsof", 1, 0, 13304160779305086, 0
354, "https://www.ojrq.net/", "Compare All Microsof", 1, 0, 13304160779305086, 0
355, "https://microsoft.msafflnk.net/", "Compare All Microsof", 1, 0, 13304160779305086, 0
356, "https://www.microsoft.com/", "Compare All Microsof", 3, 0, 13304160893157045, 0
357, "https://www.microsoft.com/", "Compare All Microsof", 1, 0, 13304160893172607, 0
358, "https://en.softonic.com/", " You Download is Re", 1, 0, 13304160925333304, 0
359, "https://www.googleadservices.com/", "Get a Bird"s Eye Vie", 1, 0, 13304160930180772, 0
360, "https://ad.doubleclick.net/", "Get a Bird"s Eye Vie", 1, 0, 13304160930180772, 0
361, "https://www.semrush.com/", "Get a Bird"s Eye Vie", 1, 0, 13304160930180772, 0
